Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
1848994,WHOSIS_000007,COUNTRY,CMR,AFR,Africa,YEAR,2014,SEX,SEX_FMLE,,,,,,,12.7 [12.0-13.6],12.67148,11.99536,13.57504,,2024-08-02T10:13:49Z,2014,2014-01-01,2014-12-31
1849969,WHOSIS_000007,COUNTRY,NER,AFR,Africa,YEAR,2009,SEX,SEX_MLE,,,,,,,12.7 [12.2-13.2],12.72072,12.16458,13.20673,,2024-08-02T10:13:49Z,2009,2009-01-01,2009-12-31
1850538,WHOSIS_000007,COUNTRY,AUT,EUR,Europe,YEAR,2018,SEX,SEX_FMLE,,,,,,,19.0 [18.3-19.8],19.01821,18.29937,19.83546,,2024-08-02T10:13:49Z,2018,2018-01-01,2018-12-31
1851689,WHOSIS_000007,COUNTRY,PAK,EMR,Eastern Mediterranean,YEAR,2005,SEX,SEX_FMLE,,,,,,,12.1 [11.7-12.7],12.14422,11.70516,12.73329,,2024-08-02T10:13:49Z,2005,2005-01-01,2005-12-31
1851744,WHOSIS_000007,COUNTRY,BEN,AFR,Africa,YEAR,2008,SEX,SEX_BTSX,,,,,,,12.8 [12.3-13.3],12.8131,12.29936,13.30912,,2024-08-02T10:13:49Z,2008,2008-01-01,2008-12-31
1852206,WHOSIS_000007,COUNTRY,BGR,EUR,Europe,YEAR,2009,SEX,SEX_BTSX,,,,,,,14.4 [13.9-15.0],14.44848,13.9417,14.97971,,2024-08-02T10:13:49Z,2009,2009-01-01,2009-12-31
1853735,WHOSIS_000007,COUNTRY,BWA,AFR,Africa,YEAR,2000,SEX,SEX_MLE,,,,,,,8.5 [7.8-9.1],8.46211,7.8298,9.0678,,2024-08-02T10:13:49Z,2000,2000-01-01,2000-12-31
1854893,WHOSIS_000007,COUNTRY,HTI,AMR,Americas,YEAR,2007,SEX,SEX_MLE,,,,,,,12.4 [11.7-12.9],12.37347,11.68261,12.9494,,2024-08-02T10:13:49Z,2007,2007-01-01,2007-12-31
1854961,WHOSIS_000007,COUNTRY,ZWE,AFR,Africa,YEAR,2010,SEX,SEX_MLE,,,,,,,9.4 [8.9-9.8],9.41184,8.94093,9.8397,,2024-08-02T10:13:49Z,2010,2010-01-01,2010-12-31
1855763,WHOSIS_000007,COUNTRY,NLD,EUR,Europe,YEAR,2010,SEX,SEX_MLE,,,,,,,16.9 [16.5-17.4],16.89878,16.52328,17.43942,,2024-08-02T10:13:49Z,2010,2010-01-01,2010-12-31
1857028,WHOSIS_000007,COUNTRY,TTO,AMR,Americas,YEAR,2009,SEX,SEX_BTSX,,,,,,,15.7 [15.1-16.2],15.69239,15.13951,16.2402,,2024-08-02T10:13:49Z,2009,2009-01-01,2009-12-31
1857053,WHOSIS_000007,COUNTRY,SUR,AMR,Americas,YEAR,2000,SEX,SEX_FMLE,,,,,,,16.0 [15.5-16.6],16.00142,15.48345,16.62173,,2024-08-02T10:13:49Z,2000,2000-01-01,2000-12-31
1858134,WHOSIS_000007,COUNTRY,BOL,AMR,Americas,YEAR,2015,SEX,SEX_FMLE,,,,,,,14.6 [14.0-15.3],14.64963,14.00009,15.2751,,2024-08-02T10:13:49Z,2015,2015-01-01,2015-12-31
1858167,WHOSIS_000007,COUNTRY,MDG,AFR,Africa,YEAR,2021,SEX,SEX_MLE,,,,,,,11.9 [11.4-12.6],11.94128,11.38799,12.63383,,2024-08-02T10:13:49Z,2021,2021-01-01,2021-12-31
1858431,WHOSIS_000007,COUNTRY,FSM,WPR,Western Pacific,YEAR,2003,SEX,SEX_BTSX,,,,,,,11.8 [11.3-12.3],11.80558,11.2999,12.31923,,2024-08-02T10:13:49Z,2003,2003-01-01,2003-12-31
1859686,WHOSIS_000007,COUNTRY,GRD,AMR,Americas,YEAR,2014,SEX,SEX_BTSX,,,,,,,14.1 [13.6-14.6],14.08672,13.55345,14.57887,,2024-08-02T10:13:49Z,2014,2014-01-01,2014-12-31
1860174,WHOSIS_000007,COUNTRY,VNM,WPR,Western Pacific,YEAR,2016,SEX,SEX_FMLE,,,,,,,16.5 [15.7-17.2],16.51588,15.72197,17.15105,,2024-08-02T10:13:49Z,2016,2016-01-01,2016-12-31
1861152,WHOSIS_000007,COUNTRY,DNK,EUR,Europe,YEAR,2011,SEX,SEX_MLE,,,,,,,16.6 [16.2-17.1],16.58783,16.15665,17.11283,,2024-08-02T10:13:49Z,2011,2011-01-01,2011-12-31
1861880,WHOSIS_000007,COUNTRY,TCD,AFR,Africa,YEAR,2000,SEX,SEX_MLE,,,,,,,10.5 [10.2-11.0],10.54472,10.17821,11.0387,,2024-08-02T10:13:49Z,2000,2000-01-01,2000-12-31
1862750,WHOSIS_000007,COUNTRY,WSM,WPR,Western Pacific,YEAR,2013,SEX,SEX_MLE,,,,,,,13.1 [12.6-13.8],13.10417,12.63263,13.7774,,2024-08-02T10:13:49Z,2013,2013-01-01,2013-12-31
1863138,WHOSIS_000007,COUNTRY,AUS,WPR,Western Pacific,YEAR,2005,SEX,SEX_BTSX,,,,,,,17.8 [17.2-18.6],17.84522,17.20307,18.63255,,2024-08-02T10:13:49Z,2005,2005-01-01,2005-12-31
1863317,WHOSIS_000007,REGION,EUR,,,YEAR,2014,SEX,SEX_BTSX,,,,,,,16.6 [16.0-17.2],16.55258,16.00021,17.1789,,2024-08-02T10:13:49Z,2014,2014-01-01,2014-12-31
1863461,WHOSIS_000007,COUNTRY,JAM,AMR,Americas,YEAR,2009,SEX,SEX_MLE,,,,,,,13.7 [13.3-14.2],13.70493,13.32987,14.15493,,2024-08-02T10:13:49Z,2009,2009-01-01,2009-12-31
1863792,WHOSIS_000007,COUNTRY,DZA,AFR,Africa,YEAR,2009,SEX,SEX_FMLE,,,,,,,15.6 [15.1-16.2],15.60637,15.09424,16.23253,,2024-08-02T10:13:49Z,2009,2009-01-01,2009-12-31
1864080,WHOSIS_000007,COUNTRY,TUR,EUR,Europe,YEAR,2007,SEX,SEX_BTSX,,,,,,,16.4 [15.8-17.1],16.39313,15.76157,17.06509,,2024-08-02T10:13:49Z,2007,2007-01-01,2007-12-31
1865235,WHOSIS_000007,COUNTRY,URY,AMR,Americas,YEAR,2019,SEX,SEX_MLE,,,,,,,14.7 [14.3-15.2],14.71484,14.28509,15.17594,,2024-08-02T10:13:49Z,2019,2019-01-01,2019-12-31
1865322,WHOSIS_000007,COUNTRY,JAM,AMR,Americas,YEAR,2017,SEX,SEX_BTSX,,,,,,,14.6 [14.1-15.3],14.64624,14.14105,15.3416,,2024-08-02T10:13:49Z,2017,2017-01-01,2017-12-31
1866263,WHOSIS_000007,COUNTRY,LKA,SEAR,South-East Asia,YEAR,2007,SEX,SEX_MLE,,,,,,,13.5 [13.0-14.0],13.50526,13.02994,14.04007,,2024-08-02T10:13:49Z,2007,2007-01-01,2007-12-31
1866371,WHOSIS_000007,COUNTRY,PNG,WPR,Western Pacific,YEAR,2003,SEX,SEX_MLE,,,,,,,12.1 [11.5-12.7],12.07299,11.53566,12.72628,,2024-08-02T10:13:49Z,2003,2003-01-01,2003-12-31
1866515,WHOSIS_000007,COUNTRY,LVA,EUR,Europe,YEAR,2006,SEX,SEX_BTSX,,,,,,,13.8 [13.3-14.3],13.79878,13.34062,14.28211,,2024-08-02T10:13:49Z,2006,2006-01-01,2006-12-31
1866781,WHOSIS_000007,COUNTRY,GHA,AFR,Africa,YEAR,2006,SEX,SEX_FMLE,,,,,,,13.0 [12.4-13.5],12.9901,12.40861,13.51081,,2024-08-02T10:13:49Z,2006,2006-01-01,2006-12-31
1868158,WHOSIS_000007,COUNTRY,NZL,WPR,Western Pacific,YEAR,2004,SEX,SEX_FMLE,,,,,,,17.9 [17.3-18.5],17.92562,17.26328,18.54825,,2024-08-02T10:13:49Z,2004,2004-01-01,2004-12-31
1868501,WHOSIS_000007,WORLDBANKINCOMEGROUP,WB_HI,,,YEAR,2011,SEX,SEX_FMLE,,,,,,,18.8 [18.2-19.5],18.79718,18.15945,19.49136,,2024-08-02T10:13:49Z,2011,2011-01-01,2011-12-31
1871487,WHOSIS_000007,COUNTRY,PRK,SEAR,South-East Asia,YEAR,2001,SEX,SEX_FMLE,,,,,,,13.5 [12.8-14.2],13.4989,12.83995,14.17936,,2024-08-02T10:13:49Z,2001,2001-01-01,2001-12-31
1873521,WHOSIS_000007,COUNTRY,MUS,AFR,Africa,YEAR,2015,SEX,SEX_BTSX,,,,,,,14.9 [14.3-15.5],14.94568,14.33821,15.47788,,2024-08-02T10:13:49Z,2015,2015-01-01,2015-12-31
1874764,WHOSIS_000007,COUNTRY,CAF,AFR,Africa,YEAR,2018,SEX,SEX_BTSX,,,,,,,9.3 [8.7-10.0],9.31962,8.73047,9.98362,,2024-08-02T10:13:49Z,2018,2018-01-01,2018-12-31
1875031,WHOSIS_000007,COUNTRY,SLV,AMR,Americas,YEAR,2009,SEX,SEX_MLE,,,,,,,16.0 [15.5-16.7],16.03188,15.50603,16.687,,2024-08-02T10:13:49Z,2009,2009-01-01,2009-12-31
1876202,WHOSIS_000007,COUNTRY,BHS,AMR,Americas,YEAR,2016,SEX,SEX_FMLE,,,,,,,16.8 [16.3-17.4],16.75909,16.26032,17.35198,,2024-08-02T10:13:49Z,2016,2016-01-01,2016-12-31
1876899,WHOSIS_000007,COUNTRY,STP,AFR,Africa,YEAR,2015,SEX,SEX_MLE,,,,,,,13.2 [12.6-13.7],13.18569,12.63058,13.71757,,2024-08-02T10:13:49Z,2015,2015-01-01,2015-12-31
1876951,WHOSIS_000007,COUNTRY,MOZ,AFR,Africa,YEAR,2014,SEX,SEX_BTSX,,,,,,,10.7 [10.2-11.2],10.70653,10.1662,11.1948,,2024-08-02T10:13:49Z,2014,2014-01-01,2014-12-31
1877333,WHOSIS_000007,COUNTRY,SVN,EUR,Europe,YEAR,2017,SEX,SEX_FMLE,,,,,,,18.6 [17.9-19.4],18.64213,17.88538,19.44828,,2024-08-02T10:13:49Z,2017,2017-01-01,2017-12-31
1877495,WHOSIS_000007,COUNTRY,KGZ,EUR,Europe,YEAR,2005,SEX,SEX_FMLE,,,,,,,13.8 [13.3-14.3],13.82543,13.33128,14.2805,,2024-08-02T10:13:49Z,2005,2005-01-01,2005-12-31
1877840,WHOSIS_000007,COUNTRY,CHN,WPR,Western Pacific,YEAR,2016,SEX,SEX_MLE,,,,,,,14.7 [14.1-15.2],14.70431,14.12424,15.20519,,2024-08-02T10:13:49Z,2016,2016-01-01,2016-12-31
1877849,WHOSIS_000007,COUNTRY,ISR,EUR,Europe,YEAR,2013,SEX,SEX_FMLE,,,,,,,19.0 [18.4-19.6],19.04981,18.42681,19.59918,,2024-08-02T10:13:49Z,2013,2013-01-01,2013-12-31
1878579,WHOSIS_000007,COUNTRY,LUX,EUR,Europe,YEAR,2020,SEX,SEX_BTSX,,,,,,,18.9 [18.3-19.5],18.87378,18.3014,19.51448,,2024-08-02T10:13:49Z,2020,2020-01-01,2020-12-31
1878864,WHOSIS_000007,COUNTRY,LBR,AFR,Africa,YEAR,2002,SEX,SEX_MLE,,,,,,,11.8 [11.2-12.4],11.76545,11.22368,12.40113,,2024-08-02T10:13:49Z,2002,2002-01-01,2002-12-31
1879007,WHOSIS_000007,COUNTRY,AGO,AFR,Africa,YEAR,2013,SEX,SEX_BTSX,,,,,,,12.1 [11.5-12.6],12.10031,11.52201,12.63945,,2024-08-02T10:13:49Z,2013,2013-01-01,2013-12-31
1879772,WHOSIS_000007,WORLDBANKINCOMEGROUP,WB_UMI,,,YEAR,2002,SEX,SEX_BTSX,,,,,,,13.9 [13.4-14.5],13.94714,13.41658,14.45572,,2024-08-02T10:13:49Z,2002,2002-01-01,2002-12-31
1880719,WHOSIS_000007,COUNTRY,OMN,EMR,Eastern Mediterranean,YEAR,2002,SEX,SEX_BTSX,,,,,,,13.7 [13.0-14.4],13.6714,12.98237,14.42729,,2024-08-02T10:13:49Z,2002,2002-01-01,2002-12-31
1880743,WHOSIS_000007,COUNTRY,YEM,EMR,Eastern Mediterranean,YEAR,2018,SEX,SEX_MLE,,,,,,,13.2 [12.7-13.8],13.21985,12.66234,13.79939,,2024-08-02T10:13:49Z,2018,2018-01-01,2018-12-31
1882215,WHOSIS_000007,COUNTRY,HRV,EUR,Europe,YEAR,2004,SEX,SEX_MLE,,,,,,,13.1 [12.6-13.7],13.14759,12.61147,13.66645,,2024-08-02T10:13:49Z,2004,2004-01-01,2004-12-31
1882778,WHOSIS_000007,COUNTRY,NER,AFR,Africa,YEAR,2013,SEX,SEX_FMLE,,,,,,,13.0 [12.3-13.7],12.95894,12.25692,13.74029,,2024-08-02T10:13:49Z,2013,2013-01-01,2013-12-31
1883004,WHOSIS_000007,COUNTRY,SLV,AMR,Americas,YEAR,2011,SEX,SEX_FMLE,,,,,,,18.0 [17.4-18.6],17.97714,17.35638,18.59919,,2024-08-02T10:13:49Z,2011,2011-01-01,2011-12-31
1883097,WHOSIS_000007,COUNTRY,GBR,EUR,Europe,YEAR,2015,SEX,SEX_BTSX,,,,,,,17.8 [17.3-18.5],17.84328,17.31043,18.48472,,2024-08-02T10:13:49Z,2015,2015-01-01,2015-12-31
1883539,WHOSIS_000007,COUNTRY,KIR,WPR,Western Pacific,YEAR,2012,SEX,SEX_BTSX,,,,,,,11.1 [10.5-11.7],11.08219,10.5466,11.68597,,2024-08-02T10:13:49Z,2012,2012-01-01,2012-12-31
1883671,WHOSIS_000007,COUNTRY,SLV,AMR,Americas,YEAR,2003,SEX,SEX_BTSX,,,,,,,16.5 [16.0-17.0],16.4644,15.97093,17.00765,,2024-08-02T10:13:49Z,2003,2003-01-01,2003-12-31
1884005,WHOSIS_000007,COUNTRY,BGR,EUR,Europe,YEAR,2000,SEX,SEX_MLE,,,,,,,12.2 [11.7-12.7],12.15057,11.72117,12.65389,,2024-08-02T10:13:49Z,2000,2000-01-01,2000-12-31
1885205,WHOSIS_000007,COUNTRY,UGA,AFR,Africa,YEAR,2010,SEX,SEX_MLE,,,,,,,11.1 [10.6-11.5],11.08126,10.62753,11.47572,,2024-08-02T10:13:49Z,2010,2010-01-01,2010-12-31
1885582,WHOSIS_000007,COUNTRY,JAM,AMR,Americas,YEAR,2003,SEX,SEX_BTSX,,,,,,,15.0 [14.5-15.4],14.98552,14.52593,15.40791,,2024-08-02T10:13:49Z,2003,2003-01-01,2003-12-31
1886692,WHOSIS_000007,COUNTRY,TCD,AFR,Africa,YEAR,2012,SEX,SEX_BTSX,,,,,,,11.7 [11.2-12.3],11.70376,11.22782,12.31894,,2024-08-02T10:13:49Z,2012,2012-01-01,2012-12-31
1887144,WHOSIS_000007,COUNTRY,SOM,EMR,Eastern Mediterranean,YEAR,2020,SEX,SEX_BTSX,,,,,,,9.9 [9.3-10.5],9.93421,9.34648,10.45713,,2024-08-02T10:13:49Z,2020,2020-01-01,2020-12-31
1888117,WHOSIS_000007,COUNTRY,COD,AFR,Africa,YEAR,2015,SEX,SEX_BTSX,,,,,,,11.7 [11.0-12.3],11.66657,11.01012,12.30565,,2024-08-02T10:13:49Z,2015,2015-01-01,2015-12-31
1888452,WHOSIS_000007,COUNTRY,IDN,SEAR,South-East Asia,YEAR,2011,SEX,SEX_FMLE,,,,,,,13.8 [13.3-14.4],13.81957,13.28128,14.39107,,2024-08-02T10:13:49Z,2011,2011-01-01,2011-12-31
1888597,WHOSIS_000007,COUNTRY,VUT,WPR,Western Pacific,YEAR,2004,SEX,SEX_BTSX,,,,,,,11.9 [11.4-12.4],11.85547,11.41699,12.37952,,2024-08-02T10:13:49Z,2004,2004-01-01,2004-12-31
1889642,WHOSIS_000007,COUNTRY,CIV,AFR,Africa,YEAR,2021,SEX,SEX_BTSX,,,,,,,12.7 [12.0-13.5],12.7355,12.02,13.53366,,2024-08-02T10:13:49Z,2021,2021-01-01,2021-12-31
1889670,WHOSIS_000007,COUNTRY,RWA,AFR,Africa,YEAR,2008,SEX,SEX_FMLE,,,,,,,13.4 [12.8-13.9],13.3638,12.80604,13.8891,,2024-08-02T10:13:49Z,2008,2008-01-01,2008-12-31
1889815,WHOSIS_000007,COUNTRY,HRV,EUR,Europe,YEAR,2009,SEX,SEX_FMLE,,,,,,,16.6 [16.0-17.2],16.63724,15.99858,17.23209,,2024-08-02T10:13:49Z,2009,2009-01-01,2009-12-31
1890205,WHOSIS_000007,COUNTRY,CHL,AMR,Americas,YEAR,2012,SEX,SEX_FMLE,,,,,,,18.5 [17.7-19.1],18.46714,17.7017,19.09772,,2024-08-02T10:13:49Z,2012,2012-01-01,2012-12-31
1890243,WHOSIS_000007,COUNTRY,ARG,AMR,Americas,YEAR,2006,SEX,SEX_MLE,,,,,,,14.3 [13.9-14.8],14.3475,13.88915,14.83007,,2024-08-02T10:13:49Z,2006,2006-01-01,2006-12-31
1891653,WHOSIS_000007,COUNTRY,COD,AFR,Africa,YEAR,2017,SEX,SEX_BTSX,,,,,,,11.8 [11.2-12.5],11.84843,11.19844,12.47194,,2024-08-02T10:13:49Z,2017,2017-01-01,2017-12-31
1892122,WHOSIS_000007,COUNTRY,CRI,AMR,Americas,YEAR,2014,SEX,SEX_BTSX,,,,,,,18.3 [17.7-19.0],18.3446,17.6552,18.96577,,2024-08-02T10:13:49Z,2014,2014-01-01,2014-12-31
1892699,WHOSIS_000007,COUNTRY,KIR,WPR,Western Pacific,YEAR,2015,SEX,SEX_FMLE,,,,,,,11.8 [11.1-12.4],11.82345,11.14652,12.35106,,2024-08-02T10:13:49Z,2015,2015-01-01,2015-12-31
1893767,WHOSIS_000007,COUNTRY,AUS,WPR,Western Pacific,YEAR,2019,SEX,SEX_BTSX,,,,,,,18.8 [18.1-19.6],18.81441,18.08312,19.58526,,2024-08-02T10:13:49Z,2019,2019-01-01,2019-12-31
1894242,WHOSIS_000007,COUNTRY,ARM,EUR,Europe,YEAR,2011,SEX,SEX_MLE,,,,,,,12.6 [12.2-13.0],12.57633,12.19472,13.00326,,2024-08-02T10:13:49Z,2011,2011-01-01,2011-12-31
1895064,WHOSIS_000007,COUNTRY,CUB,AMR,Americas,YEAR,2004,SEX,SEX_FMLE,,,,,,,17.5 [17.0-18.1],17.52788,16.9767,18.14025,,2024-08-02T10:13:49Z,2004,2004-01-01,2004-12-31
1895947,WHOSIS_000007,COUNTRY,DOM,AMR,Americas,YEAR,2005,SEX,SEX_BTSX,,,,,,,16.7 [16.1-17.4],16.69848,16.07902,17.39135,,2024-08-02T10:13:49Z,2005,2005-01-01,2005-12-31
1895970,WHOSIS_000007,COUNTRY,ZAF,AFR,Africa,YEAR,2000,SEX,SEX_FMLE,,,,,,,13.7 [13.2-14.2],13.65945,13.18564,14.24002,,2024-08-02T10:13:49Z,2000,2000-01-01,2000-12-31
1895971,WHOSIS_000007,COUNTRY,IRN,EMR,Eastern Mediterranean,YEAR,2021,SEX,SEX_BTSX,,,,,,,14.8 [14.2-15.3],14.75338,14.24501,15.34179,,2024-08-02T10:13:49Z,2021,2021-01-01,2021-12-31
1896401,WHOSIS_000007,COUNTRY,ISL,EUR,Europe,YEAR,2019,SEX,SEX_BTSX,,,,,,,19.1 [18.5-19.7],19.06895,18.50299,19.71208,,2024-08-02T10:13:49Z,2019,2019-01-01,2019-12-31
1896437,WHOSIS_000007,COUNTRY,VCT,AMR,Americas,YEAR,2001,SEX,SEX_BTSX,,,,,,,15.1 [14.6-15.7],15.13557,14.55507,15.67526,,2024-08-02T10:13:49Z,2001,2001-01-01,2001-12-31
1896785,WHOSIS_000007,COUNTRY,MAR,EMR,Eastern Mediterranean,YEAR,2002,SEX,SEX_MLE,,,,,,,14.7 [14.1-15.3],14.66568,14.11189,15.2723,,2024-08-02T10:13:49Z,2002,2002-01-01,2002-12-31
1897565,WHOSIS_000007,COUNTRY,FSM,WPR,Western Pacific,YEAR,2012,SEX,SEX_MLE,,,,,,,11.5 [10.8-12.1],11.47551,10.84214,12.06927,,2024-08-02T10:13:49Z,2012,2012-01-01,2012-12-31
1897658,WHOSIS_000007,COUNTRY,TGO,AFR,Africa,YEAR,2000,SEX,SEX_BTSX,,,,,,,11.7 [11.2-12.3],11.71426,11.23211,12.31105,,2024-08-02T10:13:49Z,2000,2000-01-01,2000-12-31
1902204,WHOSIS_000007,COUNTRY,IRL,EUR,Europe,YEAR,2004,SEX,SEX_BTSX,,,,,,,16.5 [15.9-17.1],16.5439,15.93738,17.0995,,2024-08-02T10:13:49Z,2004,2004-01-01,2004-12-31
1904830,WHOSIS_000007,COUNTRY,MDV,SEAR,South-East Asia,YEAR,2007,SEX,SEX_BTSX,,,,,,,14.1 [13.6-14.6],14.07946,13.57712,14.56586,,2024-08-02T10:13:49Z,2007,2007-01-01,2007-12-31
1905311,WHOSIS_000007,COUNTRY,HTI,AMR,Americas,YEAR,2000,SEX,SEX_FMLE,,,,,,,11.4 [10.8-12.0],11.42377,10.84776,11.95643,,2024-08-02T10:13:49Z,2000,2000-01-01,2000-12-31
1908870,WHOSIS_000007,COUNTRY,LBN,EMR,Eastern Mediterranean,YEAR,2014,SEX,SEX_MLE,,,,,,,15.2 [14.6-15.8],15.18596,14.57908,15.80593,,2024-08-02T10:13:49Z,2014,2014-01-01,2014-12-31
1909935,WHOSIS_000007,COUNTRY,BRN,WPR,Western Pacific,YEAR,2016,SEX,SEX_FMLE,,,,,,,16.1 [15.5-16.7],16.08175,15.52966,16.66188,,2024-08-02T10:13:49Z,2016,2016-01-01,2016-12-31
1910790,WHOSIS_000007,COUNTRY,LBY,EMR,Eastern Mediterranean,YEAR,2012,SEX,SEX_FMLE,,,,,,,15.2 [14.5-15.9],15.1957,14.51232,15.85438,,2024-08-02T10:13:49Z,2012,2012-01-01,2012-12-31
1910855,WHOSIS_000007,COUNTRY,JAM,AMR,Americas,YEAR,2011,SEX,SEX_FMLE,,,,,,,16.0 [15.5-16.5],16.01999,15.52015,16.54659,,2024-08-02T10:13:49Z,2011,2011-01-01,2011-12-31
1911071,WHOSIS_000007,COUNTRY,KEN,AFR,Africa,YEAR,2011,SEX,SEX_FMLE,,,,,,,13.5 [13.0-14.1],13.48327,12.98669,14.07333,,2024-08-02T10:13:49Z,2011,2011-01-01,2011-12-31
1911430,WHOSIS_000007,COUNTRY,CRI,AMR,Americas,YEAR,2007,SEX,SEX_MLE,,,,,,,17.4 [16.8-18.1],17.3738,16.8173,18.07924,,2024-08-02T10:13:49Z,2007,2007-01-01,2007-12-31
1912421,WHOSIS_000007,REGION,WPR,,,YEAR,2011,SEX,SEX_MLE,,,,,,,14.5 [14.0-15.1],14.52932,13.99337,15.0871,,2024-08-02T10:13:49Z,2011,2011-01-01,2011-12-31
1912506,WHOSIS_000007,COUNTRY,ZWE,AFR,Africa,YEAR,2003,SEX,SEX_MLE,,,,,,,9.0 [8.5-9.6],9.04196,8.51517,9.62192,,2024-08-02T10:13:49Z,2003,2003-01-01,2003-12-31
1912622,WHOSIS_000007,COUNTRY,HTI,AMR,Americas,YEAR,2021,SEX,SEX_FMLE,,,,,,,11.5 [10.8-12.3],11.51252,10.82205,12.27014,,2024-08-02T10:13:49Z,2021,2021-01-01,2021-12-31
1912831,WHOSIS_000007,COUNTRY,GHA,AFR,Africa,YEAR,2000,SEX,SEX_MLE,,,,,,,11.6 [11.1-12.1],11.61768,11.11907,12.13227,,2024-08-02T10:13:49Z,2000,2000-01-01,2000-12-31
1913143,WHOSIS_000007,COUNTRY,LCA,AMR,Americas,YEAR,2020,SEX,SEX_BTSX,,,,,,,16.4 [15.7-17.1],16.39498,15.67393,17.12256,,2024-08-02T10:13:49Z,2020,2020-01-01,2020-12-31
1913662,WHOSIS_000007,COUNTRY,ECU,AMR,Americas,YEAR,2020,SEX,SEX_MLE,,,,,,,12.8 [12.4-13.3],12.84543,12.35182,13.34571,,2024-08-02T10:13:49Z,2020,2020-01-01,2020-12-31
1914589,WHOSIS_000007,COUNTRY,SUR,AMR,Americas,YEAR,2012,SEX,SEX_MLE,,,,,,,14.8 [14.2-15.3],14.77916,14.24746,15.32649,,2024-08-02T10:13:49Z,2012,2012-01-01,2012-12-31
1916003,WHOSIS_000007,COUNTRY,HUN,EUR,Europe,YEAR,2018,SEX,SEX_MLE,,,,,,,13.3 [12.8-13.7],13.29057,12.78483,13.74169,,2024-08-02T10:13:49Z,2018,2018-01-01,2018-12-31
1916045,WHOSIS_000007,COUNTRY,SRB,EUR,Europe,YEAR,2002,SEX,SEX_MLE,,,,,,,12.4 [12.0-12.8],12.37277,12.01528,12.79702,,2024-08-02T10:13:49Z,2002,2002-01-01,2002-12-31
1916694,WHOSIS_000007,COUNTRY,KHM,WPR,Western Pacific,YEAR,2021,SEX,SEX_FMLE,,,,,,,13.5 [12.8-14.2],13.45847,12.83689,14.18441,,2024-08-02T10:13:49Z,2021,2021-01-01,2021-12-31
1917421,WHOSIS_000007,COUNTRY,KIR,WPR,Western Pacific,YEAR,2007,SEX,SEX_FMLE,,,,,,,11.7 [11.1-12.4],11.73988,11.14532,12.36412,,2024-08-02T10:13:49Z,2007,2007-01-01,2007-12-31
1918196,WHOSIS_000007,COUNTRY,COG,AFR,Africa,YEAR,2008,SEX,SEX_BTSX,,,,,,,11.0 [10.5-11.5],11.03841,10.54036,11.47051,,2024-08-02T10:13:49Z,2008,2008-01-01,2008-12-31
1918287,WHOSIS_000007,COUNTRY,SYC,AFR,Africa,YEAR,2019,SEX,SEX_BTSX,,,,,,,14.5 [14.0-15.1],14.54196,13.98587,15.09883,,2024-08-02T10:13:49Z,2019,2019-01-01,2019-12-31
1918751,WHOSIS_000007,COUNTRY,GMB,AFR,Africa,YEAR,2006,SEX,SEX_MLE,,,,,,,11.9 [11.3-12.6],11.85524,11.29608,12.61199,,2024-08-02T10:13:49Z,2006,2006-01-01,2006-12-31
1918905,WHOSIS_000007,COUNTRY,BTN,SEAR,South-East Asia,YEAR,2017,SEX,SEX_BTSX,,,,,,,15.1 [14.6-15.8],15.14695,14.56135,15.75789,,2024-08-02T10:13:49Z,2017,2017-01-01,2017-12-31
1919991,WHOSIS_000007,COUNTRY,IRN,EMR,Eastern Mediterranean,YEAR,2016,SEX,SEX_BTSX,,,,,,,16.4 [15.8-17.0],16.35632,15.78445,17.0464,,2024-08-02T10:13:49Z,2016,2016-01-01,2016-12-31
1922503,WHOSIS_000007,COUNTRY,RWA,AFR,Africa,YEAR,2018,SEX,SEX_BTSX,,,,,,,13.6 [13.0-14.3],13.64454,12.96323,14.33373,,2024-08-02T10:13:49Z,2018,2018-01-01,2018-12-31
1922781,WHOSIS_000007,COUNTRY,GAB,AFR,Africa,YEAR,2009,SEX,SEX_FMLE,,,,,,,12.6 [11.9-13.2],12.55953,11.86963,13.17374,,2024-08-02T10:13:49Z,2009,2009-01-01,2009-12-31
1923633,WHOSIS_000007,COUNTRY,PHL,WPR,Western Pacific,YEAR,2008,SEX,SEX_MLE,,,,,,,12.2 [11.8-12.6],12.15251,11.80193,12.5567,,2024-08-02T10:13:49Z,2008,2008-01-01,2008-12-31
1923856,WHOSIS_000007,COUNTRY,BOL,AMR,Americas,YEAR,2003,SEX,SEX_BTSX,,,,,,,14.0 [13.5-14.5],13.99509,13.49881,14.46449,,2024-08-02T10:13:49Z,2003,2003-01-01,2003-12-31
1924077,WHOSIS_000007,COUNTRY,ITA,EUR,Europe,YEAR,2020,SEX,SEX_FMLE,,,,,,,19.1 [18.4-19.9],19.11032,18.40073,19.87735,,2024-08-02T10:13:49Z,2020,2020-01-01,2020-12-31
