Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
597713,WHOSIS_000002,COUNTRY,TUN,EMR,Eastern Mediterranean,YEAR,2015,SEX,SEX_MLE,,,,,,,65.5 [64.8-66.5],65.49512,64.75024,66.54799,,2024-08-02T10:11:00Z,2015,2015-01-01,2015-12-31
597761,WHOSIS_000002,COUNTRY,IRQ,EMR,Eastern Mediterranean,YEAR,2008,SEX,SEX_FMLE,,,,,,,61.7 [60.6-62.6],61.67547,60.61164,62.64529,,2024-08-02T10:11:00Z,2008,2008-01-01,2008-12-31
598699,WHOSIS_000002,COUNTRY,MYS,WPR,Western Pacific,YEAR,2019,SEX,SEX_MLE,,,,,,,64.7 [64.2-65.3],64.68057,64.20142,65.28877,,2024-08-02T10:11:00Z,2019,2019-01-01,2019-12-31
599143,WHOSIS_000002,COUNTRY,GNQ,AFR,Africa,YEAR,2003,SEX,SEX_MLE,,,,,,,48.0 [46.7-49.5],48.02202,46.67789,49.48467,,2024-08-02T10:11:00Z,2003,2003-01-01,2003-12-31
599161,WHOSIS_000002,COUNTRY,SWZ,AFR,Africa,YEAR,2013,SEX,SEX_FMLE,,,,,,,45.8 [44.5-47.1],45.81294,44.50069,47.1344,,2024-08-02T10:11:00Z,2013,2013-01-01,2013-12-31
599371,WHOSIS_000002,COUNTRY,ARG,AMR,Americas,YEAR,2011,SEX,SEX_MLE,,,,,,,64.3 [63.8-64.8],64.255,63.79886,64.77289,,2024-08-02T10:11:00Z,2011,2011-01-01,2011-12-31
599405,WHOSIS_000002,COUNTRY,BLZ,AMR,Americas,YEAR,2018,SEX,SEX_BTSX,,,,,,,65.0 [64.3-65.8],64.96468,64.28963,65.80906,,2024-08-02T10:11:00Z,2018,2018-01-01,2018-12-31
600010,WHOSIS_000002,COUNTRY,FRA,EUR,Europe,YEAR,2011,SEX,SEX_MLE,,,,,,,68.6 [68.0-69.4],68.64929,67.98865,69.3816,,2024-08-02T10:11:00Z,2011,2011-01-01,2011-12-31
600792,WHOSIS_000002,COUNTRY,KAZ,EUR,Europe,YEAR,2012,SEX,SEX_MLE,,,,,,,57.7 [57.2-58.3],57.73965,57.19091,58.30541,,2024-08-02T10:11:00Z,2012,2012-01-01,2012-12-31
601395,WHOSIS_000002,COUNTRY,QAT,EMR,Eastern Mediterranean,YEAR,2002,SEX,SEX_FMLE,,,,,,,61.9 [61.1-62.8],61.85989,61.13921,62.78959,,2024-08-02T10:11:00Z,2002,2002-01-01,2002-12-31
601570,WHOSIS_000002,COUNTRY,JAM,AMR,Americas,YEAR,2017,SEX,SEX_BTSX,,,,,,,63.6 [62.9-64.5],63.63215,62.93556,64.45502,,2024-08-02T10:11:00Z,2017,2017-01-01,2017-12-31
601898,WHOSIS_000002,COUNTRY,DJI,EMR,Eastern Mediterranean,YEAR,2006,SEX,SEX_MLE,,,,,,,52.3 [51.1-53.4],52.25734,51.12222,53.44953,,2024-08-02T10:11:00Z,2006,2006-01-01,2006-12-31
602202,WHOSIS_000002,COUNTRY,MWI,AFR,Africa,YEAR,2011,SEX,SEX_MLE,,,,,,,49.9 [49.2-50.6],49.90859,49.18068,50.63618,,2024-08-02T10:11:00Z,2011,2011-01-01,2011-12-31
603500,WHOSIS_000002,COUNTRY,LCA,AMR,Americas,YEAR,2019,SEX,SEX_MLE,,,,,,,63.7 [63.1-64.4],63.7141,63.10724,64.43118,,2024-08-02T10:11:00Z,2019,2019-01-01,2019-12-31
604321,WHOSIS_000002,COUNTRY,TZA,AFR,Africa,YEAR,2005,SEX,SEX_MLE,,,,,,,49.4 [48.6-50.3],49.38721,48.63771,50.27558,,2024-08-02T10:11:00Z,2005,2005-01-01,2005-12-31
605106,WHOSIS_000002,COUNTRY,BRN,WPR,Western Pacific,YEAR,2015,SEX,SEX_FMLE,,,,,,,67.7 [67.0-68.5],67.74897,66.96427,68.47391,,2024-08-02T10:11:00Z,2015,2015-01-01,2015-12-31
605795,WHOSIS_000002,COUNTRY,DZA,AFR,Africa,YEAR,2014,SEX,SEX_BTSX,,,,,,,65.7 [65.0-66.6],65.74091,65.04281,66.5894,,2024-08-02T10:11:00Z,2014,2014-01-01,2014-12-31
606832,WHOSIS_000002,COUNTRY,SLE,AFR,Africa,YEAR,2000,SEX,SEX_MLE,,,,,,,42.1 [41.2-43.2],42.09162,41.18223,43.18857,,2024-08-02T10:11:00Z,2000,2000-01-01,2000-12-31
607116,WHOSIS_000002,COUNTRY,AGO,AFR,Africa,YEAR,2021,SEX,SEX_FMLE,,,,,,,54.7 [53.8-55.7],54.73113,53.78983,55.6841,,2024-08-02T10:11:00Z,2021,2021-01-01,2021-12-31
608744,WHOSIS_000002,COUNTRY,SVK,EUR,Europe,YEAR,2003,SEX,SEX_MLE,,,,,,,61.7 [61.1-62.3],61.6876,61.14121,62.31225,,2024-08-02T10:11:00Z,2003,2003-01-01,2003-12-31
608794,WHOSIS_000002,COUNTRY,GNB,AFR,Africa,YEAR,2020,SEX,SEX_FMLE,,,,,,,52.4 [51.6-53.5],52.42119,51.60006,53.49427,,2024-08-02T10:11:00Z,2020,2020-01-01,2020-12-31
610266,WHOSIS_000002,COUNTRY,ECU,AMR,Americas,YEAR,2013,SEX,SEX_FMLE,,,,,,,68.0 [67.2-68.8],67.97718,67.2133,68.80327,,2024-08-02T10:11:00Z,2013,2013-01-01,2013-12-31
610654,WHOSIS_000002,COUNTRY,TKM,EUR,Europe,YEAR,2010,SEX,SEX_BTSX,,,,,,,60.9 [60.3-61.6],60.94787,60.26885,61.62503,,2024-08-02T10:11:00Z,2010,2010-01-01,2010-12-31
611283,WHOSIS_000002,REGION,WPR,,,YEAR,2003,SEX,SEX_BTSX,,,,,,,64.5 [63.9-65.2],64.52078,63.88491,65.24004,,2024-08-02T10:11:00Z,2003,2003-01-01,2003-12-31
613607,WHOSIS_000002,REGION,EUR,,,YEAR,2010,SEX,SEX_FMLE,,,,,,,67.5 [66.8-68.3],67.54166,66.76922,68.29997,,2024-08-02T10:11:00Z,2010,2010-01-01,2010-12-31
613677,WHOSIS_000002,COUNTRY,SVN,EUR,Europe,YEAR,2018,SEX,SEX_MLE,,,,,,,68.5 [67.9-69.2],68.50494,67.89058,69.17073,,2024-08-02T10:11:00Z,2018,2018-01-01,2018-12-31
614597,WHOSIS_000002,COUNTRY,TUR,EUR,Europe,YEAR,2002,SEX,SEX_FMLE,,,,,,,66.2 [65.5-67.2],66.23385,65.45834,67.23516,,2024-08-02T10:11:00Z,2002,2002-01-01,2002-12-31
615101,WHOSIS_000002,COUNTRY,BHS,AMR,Americas,YEAR,2021,SEX,SEX_BTSX,,,,,,,61.5 [60.8-62.4],61.51529,60.80333,62.36636,,2024-08-02T10:11:00Z,2021,2021-01-01,2021-12-31
615885,WHOSIS_000002,REGION,AMR,,,YEAR,2009,SEX,SEX_MLE,,,,,,,63.8 [63.1-64.4],63.80712,63.12956,64.42225,,2024-08-02T10:11:00Z,2009,2009-01-01,2009-12-31
616237,WHOSIS_000002,COUNTRY,IND,SEAR,South-East Asia,YEAR,2021,SEX,SEX_BTSX,,,,,,,58.1 [57.5-58.9],58.14675,57.54976,58.85196,,2024-08-02T10:11:00Z,2021,2021-01-01,2021-12-31
617149,WHOSIS_000002,COUNTRY,EST,EUR,Europe,YEAR,2001,SEX,SEX_BTSX,,,,,,,61.8 [61.1-62.3],61.76885,61.11309,62.32625,,2024-08-02T10:11:00Z,2001,2001-01-01,2001-12-31
617165,WHOSIS_000002,WORLDBANKINCOMEGROUP,WB_UMI,,,YEAR,2001,SEX,SEX_FMLE,,,,,,,63.4 [62.8-64.2],63.42947,62.80386,64.18226,,2024-08-02T10:11:00Z,2001,2001-01-01,2001-12-31
617397,WHOSIS_000002,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2002,SEX,SEX_BTSX,,,,,,,47.2 [46.1-48.3],47.18485,46.14795,48.30852,,2024-08-02T10:11:00Z,2002,2002-01-01,2002-12-31
620523,WHOSIS_000002,COUNTRY,YEM,EMR,Eastern Mediterranean,YEAR,2010,SEX,SEX_MLE,,,,,,,58.4 [57.3-59.5],58.43094,57.29103,59.47343,,2024-08-02T10:11:00Z,2010,2010-01-01,2010-12-31
622724,WHOSIS_000002,COUNTRY,ARG,AMR,Americas,YEAR,2018,SEX,SEX_BTSX,,,,,,,66.8 [66.2-67.5],66.78873,66.2031,67.49897,,2024-08-02T10:11:00Z,2018,2018-01-01,2018-12-31
622973,WHOSIS_000002,COUNTRY,BLR,EUR,Europe,YEAR,2018,SEX,SEX_MLE,,,,,,,61.7 [61.2-62.2],61.70899,61.20262,62.20061,,2024-08-02T10:11:00Z,2018,2018-01-01,2018-12-31
623248,WHOSIS_000002,COUNTRY,KAZ,EUR,Europe,YEAR,2008,SEX,SEX_MLE,,,,,,,55.1 [54.6-55.6],55.0662,54.59217,55.62065,,2024-08-02T10:11:00Z,2008,2008-01-01,2008-12-31
626228,WHOSIS_000002,COUNTRY,NOR,EUR,Europe,YEAR,2005,SEX,SEX_MLE,,,,,,,68.0 [67.4-68.8],68.04198,67.36067,68.802,,2024-08-02T10:11:00Z,2005,2005-01-01,2005-12-31
626374,WHOSIS_000002,COUNTRY,SDN,EMR,Eastern Mediterranean,YEAR,2018,SEX,SEX_FMLE,,,,,,,59.8 [58.8-60.9],59.79307,58.76073,60.88594,,2024-08-02T10:11:00Z,2018,2018-01-01,2018-12-31
626539,WHOSIS_000002,COUNTRY,TZA,AFR,Africa,YEAR,2002,SEX,SEX_MLE,,,,,,,47.1 [46.3-48.2],47.14432,46.33243,48.17319,,2024-08-02T10:11:00Z,2002,2002-01-01,2002-12-31
627044,WHOSIS_000002,COUNTRY,SUR,AMR,Americas,YEAR,2004,SEX,SEX_MLE,,,,,,,60.0 [59.3-60.6],59.95503,59.27187,60.61084,,2024-08-02T10:11:00Z,2004,2004-01-01,2004-12-31
627775,WHOSIS_000002,COUNTRY,AZE,EUR,Europe,YEAR,2013,SEX,SEX_MLE,,,,,,,62.8 [62.3-63.4],62.81309,62.26945,63.38775,,2024-08-02T10:11:00Z,2013,2013-01-01,2013-12-31
628470,WHOSIS_000002,COUNTRY,PNG,WPR,Western Pacific,YEAR,2012,SEX,SEX_MLE,,,,,,,56.8 [56.0-57.8],56.84523,56.03666,57.78136,,2024-08-02T10:11:00Z,2012,2012-01-01,2012-12-31
628762,WHOSIS_000002,COUNTRY,DEU,EUR,Europe,YEAR,2015,SEX,SEX_FMLE,,,,,,,69.5 [68.6-70.5],69.50817,68.60675,70.45098,,2024-08-02T10:11:00Z,2015,2015-01-01,2015-12-31
629154,WHOSIS_000002,COUNTRY,COD,AFR,Africa,YEAR,2019,SEX,SEX_FMLE,,,,,,,54.6 [53.8-55.7],54.58624,53.82532,55.71492,,2024-08-02T10:11:00Z,2019,2019-01-01,2019-12-31
631435,WHOSIS_000002,COUNTRY,KHM,WPR,Western Pacific,YEAR,2020,SEX,SEX_BTSX,,,,,,,61.5 [60.4-62.4],61.462,60.43178,62.36567,,2024-08-02T10:11:00Z,2020,2020-01-01,2020-12-31
632034,WHOSIS_000002,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2015,SEX,SEX_BTSX,,,,,,,66.1 [65.4-67.0],66.11974,65.38957,66.95116,,2024-08-02T10:11:00Z,2015,2015-01-01,2015-12-31
632037,WHOSIS_000002,COUNTRY,GRD,AMR,Americas,YEAR,2009,SEX,SEX_FMLE,,,,,,,65.3 [64.5-66.2],65.3278,64.53694,66.15207,,2024-08-02T10:11:00Z,2009,2009-01-01,2009-12-31
632448,WHOSIS_000002,COUNTRY,AZE,EUR,Europe,YEAR,2007,SEX,SEX_BTSX,,,,,,,61.4 [60.7-62.1],61.35692,60.71116,62.07017,,2024-08-02T10:11:00Z,2007,2007-01-01,2007-12-31
632619,WHOSIS_000002,COUNTRY,BHR,EMR,Eastern Mediterranean,YEAR,2010,SEX,SEX_MLE,,,,,,,64.7 [64.0-65.4],64.66075,64.04249,65.43387,,2024-08-02T10:11:00Z,2010,2010-01-01,2010-12-31
632775,WHOSIS_000002,COUNTRY,CZE,EUR,Europe,YEAR,2005,SEX,SEX_MLE,,,,,,,64.0 [63.4-64.7],63.99039,63.39763,64.68252,,2024-08-02T10:11:00Z,2005,2005-01-01,2005-12-31
633044,WHOSIS_000002,COUNTRY,DJI,EMR,Eastern Mediterranean,YEAR,2007,SEX,SEX_BTSX,,,,,,,53.7 [52.6-54.8],53.67416,52.55744,54.81467,,2024-08-02T10:11:00Z,2007,2007-01-01,2007-12-31
634280,WHOSIS_000002,GLOBAL,GLOBAL,,,YEAR,2016,SEX,SEX_MLE,,,,,,,61.7 [61.1-62.4],61.72055,61.11152,62.44407,,2024-08-02T10:11:00Z,2016,2016-01-01,2016-12-31
634760,WHOSIS_000002,COUNTRY,PSE,EMR,Eastern Mediterranean,YEAR,2002,SEX,SEX_MLE,,,,,,,57.1 [56.5-57.7],57.05502,56.48537,57.7005,,2024-08-02T10:11:00Z,2002,2002-01-01,2002-12-31
634762,WHOSIS_000002,COUNTRY,NER,AFR,Africa,YEAR,2014,SEX,SEX_MLE,,,,,,,52.3 [51.2-53.5],52.34076,51.19765,53.54899,,2024-08-02T10:11:00Z,2014,2014-01-01,2014-12-31
635590,WHOSIS_000002,COUNTRY,MDA,EUR,Europe,YEAR,2001,SEX,SEX_MLE,,,,,,,55.9 [55.4-56.5],55.87385,55.35069,56.51825,,2024-08-02T10:11:00Z,2001,2001-01-01,2001-12-31
635600,WHOSIS_000002,COUNTRY,OMN,EMR,Eastern Mediterranean,YEAR,2007,SEX,SEX_MLE,,,,,,,62.7 [62.1-63.4],62.6963,62.10138,63.43823,,2024-08-02T10:11:00Z,2007,2007-01-01,2007-12-31
635874,WHOSIS_000002,COUNTRY,NZL,WPR,Western Pacific,YEAR,2012,SEX,SEX_BTSX,,,,,,,69.3 [68.5-70.1],69.26669,68.49277,70.05085,,2024-08-02T10:11:00Z,2012,2012-01-01,2012-12-31
636175,WHOSIS_000002,COUNTRY,BFA,AFR,Africa,YEAR,2002,SEX,SEX_MLE,,,,,,,45.3 [44.5-46.4],45.33348,44.50846,46.35913,,2024-08-02T10:11:00Z,2002,2002-01-01,2002-12-31
637046,WHOSIS_000002,COUNTRY,PRT,EUR,Europe,YEAR,2006,SEX,SEX_MLE,,,,,,,66.0 [65.4-66.6],66.00654,65.40912,66.60232,,2024-08-02T10:11:00Z,2006,2006-01-01,2006-12-31
637075,WHOSIS_000002,COUNTRY,HND,AMR,Americas,YEAR,2014,SEX,SEX_FMLE,,,,,,,61.9 [61.2-62.8],61.9187,61.15935,62.83935,,2024-08-02T10:11:00Z,2014,2014-01-01,2014-12-31
637302,WHOSIS_000002,COUNTRY,VUT,WPR,Western Pacific,YEAR,2004,SEX,SEX_FMLE,,,,,,,60.0 [59.2-60.9],60.03283,59.18861,60.93987,,2024-08-02T10:11:00Z,2004,2004-01-01,2004-12-31
638105,WHOSIS_000002,COUNTRY,BLZ,AMR,Americas,YEAR,2020,SEX,SEX_MLE,,,,,,,64.3 [63.6-65.0],64.27307,63.60027,65.02227,,2024-08-02T10:11:00Z,2020,2020-01-01,2020-12-31
638337,WHOSIS_000002,COUNTRY,ETH,AFR,Africa,YEAR,2015,SEX,SEX_BTSX,,,,,,,58.4 [57.7-59.2],58.44375,57.6665,59.21628,,2024-08-02T10:11:00Z,2015,2015-01-01,2015-12-31
638738,WHOSIS_000002,COUNTRY,TLS,SEAR,South-East Asia,YEAR,2015,SEX,SEX_FMLE,,,,,,,60.5 [59.6-61.3],60.48307,59.59961,61.27101,,2024-08-02T10:11:00Z,2015,2015-01-01,2015-12-31
638918,WHOSIS_000002,COUNTRY,LKA,SEAR,South-East Asia,YEAR,2001,SEX,SEX_FMLE,,,,,,,66.4 [65.7-67.1],66.36559,65.68156,67.11412,,2024-08-02T10:11:00Z,2001,2001-01-01,2001-12-31
639080,WHOSIS_000002,COUNTRY,PHL,WPR,Western Pacific,YEAR,2015,SEX,SEX_BTSX,,,,,,,61.3 [60.7-61.9],61.31967,60.65293,61.90724,,2024-08-02T10:11:00Z,2015,2015-01-01,2015-12-31
641229,WHOSIS_000002,COUNTRY,LAO,WPR,Western Pacific,YEAR,2002,SEX,SEX_MLE,,,,,,,51.8 [51.2-52.6],51.84577,51.15007,52.59035,,2024-08-02T10:11:00Z,2002,2002-01-01,2002-12-31
641436,WHOSIS_000002,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2017,SEX,SEX_MLE,,,,,,,51.7 [50.9-52.8],51.72141,50.89809,52.78786,,2024-08-02T10:11:00Z,2017,2017-01-01,2017-12-31
642272,WHOSIS_000002,COUNTRY,NER,AFR,Africa,YEAR,2019,SEX,SEX_MLE,,,,,,,53.3 [51.9-54.8],53.31253,51.90245,54.79674,,2024-08-02T10:11:00Z,2019,2019-01-01,2019-12-31
643713,WHOSIS_000002,COUNTRY,GMB,AFR,Africa,YEAR,2002,SEX,SEX_MLE,,,,,,,51.7 [50.7-52.7],51.68882,50.74395,52.65352,,2024-08-02T10:11:00Z,2002,2002-01-01,2002-12-31
644676,WHOSIS_000002,COUNTRY,LAO,WPR,Western Pacific,YEAR,2017,SEX,SEX_BTSX,,,,,,,60.1 [59.1-61.0],60.0693,59.10043,61.01247,,2024-08-02T10:11:00Z,2017,2017-01-01,2017-12-31
644805,WHOSIS_000002,COUNTRY,COM,AFR,Africa,YEAR,2008,SEX,SEX_BTSX,,,,,,,57.4 [56.3-58.3],57.35279,56.26034,58.31925,,2024-08-02T10:11:00Z,2008,2008-01-01,2008-12-31
645191,WHOSIS_000002,COUNTRY,SSD,AFR,Africa,YEAR,2005,SEX,SEX_BTSX,,,,,,,48.0 [47.1-49.1],47.9878,47.09284,49.08824,,2024-08-02T10:11:00Z,2005,2005-01-01,2005-12-31
645611,WHOSIS_000002,COUNTRY,NOR,EUR,Europe,YEAR,2017,SEX,SEX_MLE,,,,,,,70.8 [70.2-71.4],70.82937,70.2493,71.39543,,2024-08-02T10:11:00Z,2017,2017-01-01,2017-12-31
645904,WHOSIS_000002,COUNTRY,SVN,EUR,Europe,YEAR,2016,SEX,SEX_BTSX,,,,,,,69.7 [68.9-70.6],69.71732,68.91184,70.61993,,2024-08-02T10:11:00Z,2016,2016-01-01,2016-12-31
646120,WHOSIS_000002,COUNTRY,NLD,EUR,Europe,YEAR,2005,SEX,SEX_BTSX,,,,,,,69.1 [68.5-69.8],69.12091,68.50693,69.84751,,2024-08-02T10:11:00Z,2005,2005-01-01,2005-12-31
647327,WHOSIS_000002,COUNTRY,SGP,WPR,Western Pacific,YEAR,2021,SEX,SEX_BTSX,,,,,,,73.6 [73.0-74.3],73.64695,72.99389,74.29378,,2024-08-02T10:11:00Z,2021,2021-01-01,2021-12-31
647599,WHOSIS_000002,COUNTRY,TON,WPR,Western Pacific,YEAR,2008,SEX,SEX_MLE,,,,,,,62.3 [61.6-63.0],62.26881,61.56325,62.98825,,2024-08-02T10:11:00Z,2008,2008-01-01,2008-12-31
648515,WHOSIS_000002,COUNTRY,CAF,AFR,Africa,YEAR,2006,SEX,SEX_FMLE,,,,,,,41.2 [40.0-42.2],41.18143,40.04847,42.20623,,2024-08-02T10:11:00Z,2006,2006-01-01,2006-12-31
648669,WHOSIS_000002,COUNTRY,ETH,AFR,Africa,YEAR,2007,SEX,SEX_MLE,,,,,,,51.8 [51.1-52.6],51.78649,51.09307,52.58316,,2024-08-02T10:11:00Z,2007,2007-01-01,2007-12-31
651499,WHOSIS_000002,COUNTRY,PRI,AMR,Americas,YEAR,2017,SEX,SEX_MLE,,,,,,,65.7 [65.1-66.6],65.71473,65.06362,66.55161,,2024-08-02T10:11:00Z,2017,2017-01-01,2017-12-31
651625,WHOSIS_000002,COUNTRY,STP,AFR,Africa,YEAR,2000,SEX,SEX_MLE,,,,,,,55.9 [55.0-56.6],55.86694,55.00824,56.64589,,2024-08-02T10:11:00Z,2000,2000-01-01,2000-12-31
652169,WHOSIS_000002,COUNTRY,CPV,AFR,Africa,YEAR,2018,SEX,SEX_BTSX,,,,,,,64.6 [63.9-65.4],64.59636,63.89375,65.40192,,2024-08-02T10:11:00Z,2018,2018-01-01,2018-12-31
652370,WHOSIS_000002,COUNTRY,LBY,EMR,Eastern Mediterranean,YEAR,2006,SEX,SEX_MLE,,,,,,,64.5 [63.8-65.2],64.45796,63.84656,65.20965,,2024-08-02T10:11:00Z,2006,2006-01-01,2006-12-31
652887,WHOSIS_000002,COUNTRY,ARG,AMR,Americas,YEAR,2014,SEX,SEX_BTSX,,,,,,,66.4 [65.8-67.2],66.43944,65.84229,67.21966,,2024-08-02T10:11:00Z,2014,2014-01-01,2014-12-31
653784,WHOSIS_000002,COUNTRY,THA,SEAR,South-East Asia,YEAR,2000,SEX,SEX_FMLE,,,,,,,64.9 [64.2-65.6],64.85925,64.19159,65.61443,,2024-08-02T10:11:00Z,2000,2000-01-01,2000-12-31
654890,WHOSIS_000002,COUNTRY,NGA,AFR,Africa,YEAR,2019,SEX,SEX_MLE,,,,,,,54.7 [53.6-56.0],54.67803,53.5943,55.99536,,2024-08-02T10:11:00Z,2019,2019-01-01,2019-12-31
655917,WHOSIS_000002,COUNTRY,MDV,SEAR,South-East Asia,YEAR,2014,SEX,SEX_MLE,,,,,,,67.4 [66.8-67.9],67.35372,66.78316,67.93214,,2024-08-02T10:11:00Z,2014,2014-01-01,2014-12-31
657638,WHOSIS_000002,COUNTRY,TGO,AFR,Africa,YEAR,2000,SEX,SEX_FMLE,,,,,,,49.7 [48.8-50.7],49.7062,48.79663,50.66615,,2024-08-02T10:11:00Z,2000,2000-01-01,2000-12-31
657935,WHOSIS_000002,COUNTRY,CUB,AMR,Americas,YEAR,2005,SEX,SEX_BTSX,,,,,,,67.5 [66.8-68.2],67.4994,66.77923,68.15726,,2024-08-02T10:11:00Z,2005,2005-01-01,2005-12-31
658558,WHOSIS_000002,COUNTRY,CYP,EUR,Europe,YEAR,2004,SEX,SEX_BTSX,,,,,,,68.8 [68.1-69.5],68.77071,68.07983,69.51765,,2024-08-02T10:11:00Z,2004,2004-01-01,2004-12-31
659221,WHOSIS_000002,COUNTRY,MYS,WPR,Western Pacific,YEAR,2002,SEX,SEX_BTSX,,,,,,,64.8 [64.2-65.4],64.75799,64.23462,65.37863,,2024-08-02T10:11:00Z,2002,2002-01-01,2002-12-31
660464,WHOSIS_000002,COUNTRY,ISR,EUR,Europe,YEAR,2011,SEX,SEX_MLE,,,,,,,70.2 [69.5-71.0],70.24908,69.53289,71.00187,,2024-08-02T10:11:00Z,2011,2011-01-01,2011-12-31
662601,WHOSIS_000002,COUNTRY,TTO,AMR,Americas,YEAR,2003,SEX,SEX_BTSX,,,,,,,61.8 [61.0-62.5],61.77986,61.04173,62.49092,,2024-08-02T10:11:00Z,2003,2003-01-01,2003-12-31
663010,WHOSIS_000002,COUNTRY,QAT,EMR,Eastern Mediterranean,YEAR,2015,SEX,SEX_MLE,,,,,,,67.6 [66.8-68.4],67.61511,66.80714,68.44797,,2024-08-02T10:11:00Z,2015,2015-01-01,2015-12-31
664056,WHOSIS_000002,COUNTRY,BLR,EUR,Europe,YEAR,2001,SEX,SEX_FMLE,,,,,,,64.2 [63.6-65.0],64.24532,63.58929,64.98066,,2024-08-02T10:11:00Z,2001,2001-01-01,2001-12-31
665752,WHOSIS_000002,COUNTRY,RWA,AFR,Africa,YEAR,2011,SEX,SEX_BTSX,,,,,,,56.5 [55.8-57.3],56.53725,55.82044,57.29236,,2024-08-02T10:11:00Z,2011,2011-01-01,2011-12-31
666526,WHOSIS_000002,COUNTRY,GTM,AMR,Americas,YEAR,2006,SEX,SEX_BTSX,,,,,,,60.0 [59.2-60.7],59.96349,59.17274,60.67202,,2024-08-02T10:11:00Z,2006,2006-01-01,2006-12-31
667246,WHOSIS_000002,COUNTRY,HTI,AMR,Americas,YEAR,2012,SEX,SEX_BTSX,,,,,,,53.2 [52.4-54.3],53.20168,52.35352,54.3392,,2024-08-02T10:11:00Z,2012,2012-01-01,2012-12-31
667444,WHOSIS_000002,COUNTRY,PER,AMR,Americas,YEAR,2014,SEX,SEX_BTSX,,,,,,,69.6 [68.8-70.5],69.61672,68.83286,70.45406,,2024-08-02T10:11:00Z,2014,2014-01-01,2014-12-31
667649,WHOSIS_000002,COUNTRY,TON,WPR,Western Pacific,YEAR,2018,SEX,SEX_FMLE,,,,,,,65.2 [64.4-66.1],65.16528,64.37356,66.14889,,2024-08-02T10:11:00Z,2018,2018-01-01,2018-12-31
668124,WHOSIS_000002,COUNTRY,PNG,WPR,Western Pacific,YEAR,2002,SEX,SEX_MLE,,,,,,,55.5 [54.6-56.4],55.46196,54.62734,56.42426,,2024-08-02T10:11:00Z,2002,2002-01-01,2002-12-31
668797,WHOSIS_000002,COUNTRY,MUS,AFR,Africa,YEAR,2011,SEX,SEX_MLE,,,,,,,62.0 [61.4-62.7],62.00105,61.43716,62.65833,,2024-08-02T10:11:00Z,2011,2011-01-01,2011-12-31
670718,WHOSIS_000002,COUNTRY,CIV,AFR,Africa,YEAR,2020,SEX,SEX_BTSX,,,,,,,55.3 [54.3-56.2],55.26993,54.29529,56.22048,,2024-08-02T10:11:00Z,2020,2020-01-01,2020-12-31
671560,WHOSIS_000002,COUNTRY,MLI,AFR,Africa,YEAR,2013,SEX,SEX_FMLE,,,,,,,51.4 [50.5-52.4],51.39179,50.52651,52.35224,,2024-08-02T10:11:00Z,2013,2013-01-01,2013-12-31
672052,WHOSIS_000002,COUNTRY,GIN,AFR,Africa,YEAR,2016,SEX,SEX_MLE,,,,,,,52.2 [51.3-53.4],52.23753,51.32521,53.39837,,2024-08-02T10:11:00Z,2016,2016-01-01,2016-12-31
673194,WHOSIS_000002,COUNTRY,MDV,SEAR,South-East Asia,YEAR,2000,SEX,SEX_MLE,,,,,,,61.4 [60.8-62.3],61.44625,60.7825,62.25362,,2024-08-02T10:11:00Z,2000,2000-01-01,2000-12-31
673196,WHOSIS_000002,COUNTRY,BLR,EUR,Europe,YEAR,2007,SEX,SEX_FMLE,,,,,,,65.6 [65.0-66.2],65.59651,64.95058,66.22929,,2024-08-02T10:11:00Z,2007,2007-01-01,2007-12-31
673311,WHOSIS_000002,COUNTRY,MWI,AFR,Africa,YEAR,2015,SEX,SEX_BTSX,,,,,,,54.3 [53.5-55.1],54.2527,53.5004,55.09588,,2024-08-02T10:11:00Z,2015,2015-01-01,2015-12-31
674228,WHOSIS_000002,COUNTRY,RWA,AFR,Africa,YEAR,2012,SEX,SEX_FMLE,,,,,,,57.9 [57.0-58.8],57.90266,57.03865,58.81298,,2024-08-02T10:11:00Z,2012,2012-01-01,2012-12-31
676784,WHOSIS_000002,COUNTRY,JOR,EMR,Eastern Mediterranean,YEAR,2017,SEX,SEX_BTSX,,,,,,,67.9 [67.1-68.8],67.93338,67.14025,68.80734,,2024-08-02T10:11:00Z,2017,2017-01-01,2017-12-31
677129,WHOSIS_000002,WORLDBANKINCOMEGROUP,WB_LMI,,,YEAR,2011,SEX,SEX_FMLE,,,,,,,58.7 [57.9-59.8],58.69609,57.94895,59.77827,,2024-08-02T10:11:00Z,2011,2011-01-01,2011-12-31
